session_id,time_to_cart,hour_of_cart,day_of_week,views_before_cart,total_events_before_cart,browse_intensity_pre_cart,unique_products_viewed,unique_categories_viewed,unique_brands_viewed,avg_viewed_price,max_viewed_price,min_viewed_price,price_variance_viewed,initial_cart_value,initial_cart_items,avg_cart_item_price,avg_time_between_events,event_acceleration,category_focus_ratio,main_category,target_purchase
7b957236-9dcf-427a-865c-45702866752b,49.0,6,5,1,1,1.2244897959183674,1,1,1,116.73,116.73,116.73,0.0,116.73,1,116.73,0.0,0.0,1.0,computers,1
7b95a440-54af-4dcc-929d-29a0a6f17b87,24.0,6,5,1,1,2.5,1,1,1,185.8,185.8,185.8,0.0,185.8,1,185.8,0.0,0.0,1.0,electronics,1
7b96d62f-49ee-4512-80c2-7f4a87e000eb,1940.0,16,5,22,22,0.6804123711340205,21,7,13,552.5436363636363,2522.59,21.85,312234.1718718614,223.69,1,223.69,91.14285714285714,257.0,0.45454545454545453,electronics,0
7b974a28-8a58-4068-9c70-a04b2dbf6191,118.0,5,0,3,3,1.5254237288135595,2,1,2,315.54,334.6,277.42,1089.8508000000002,277.42,1,277.42,43.5,-25.0,1.0,electronics,0
7b97920b-0d2a-4dcc-8fb1-a7246d6f3901,959.0,16,0,20,20,1.251303441084463,3,1,1,118.5125,127.67,109.31,76.73815657894735,127.67,1,127.67,49.26315789473684,-20.0,1.0,appliances,0
7b97fc60-b8b6-4f3f-aa38-9e69898ffbe3,43.0,11,3,1,1,1.3953488372093024,1,1,1,130.47,130.47,130.47,0.0,130.47,1,130.47,0.0,0.0,1.0,electronics,0
7b9840af-8ee0-4ed3-883e-e1d934443d46,30.0,6,3,1,1,2.0,1,1,1,12.84,12.84,12.84,0.0,12.84,1,12.84,0.0,0.0,1.0,stationery,0
7b98ef12-245d-4f8c-ae18-904c0ca566be,16.0,4,2,1,1,3.75,1,1,1,197.61,197.61,197.61,0.0,197.61,1,197.61,0.0,0.0,1.0,electronics,0
7b99bb94-fe50-4525-b67d-c61c29c4ee8c,680.0,10,6,8,8,0.7058823529411764,8,1,1,423.54,1214.05,131.64,158564.79611428574,250.84,1,250.84,76.85714285714286,42.0,1.0,electronics,0
7b99e100-0bb7-4691-b3fd-205385ef156d,1804.0,6,6,17,17,0.565410199556541,10,2,3,302.36764705882354,390.94,74.62,7002.790006617646,380.27,1,380.27,106.4375,-38.0,0.8235294117647058,electronics,0
7b9a66c9-713a-4ffc-98be-25cc279cbda8,17.0,6,3,1,1,3.5294117647058822,1,1,1,149.04,149.04,149.04,0.0,149.04,1,149.04,0.0,0.0,1.0,computers,1
7b9ab9a7-3189-41f6-a644-8238ba42d77b,88.0,6,3,2,2,1.3636363636363638,2,1,1,974.155,975.57,972.74,4.004450000000116,975.57,1,975.57,32.0,0.0,1.0,electronics,0
7b9abf6b-5ffe-4cf0-818f-e04fb1d078a9,47.0,4,5,1,1,1.2765957446808511,1,1,1,216.97,216.97,216.97,0.0,216.97,1,216.97,0.0,0.0,1.0,electronics,0
7b9ac102-365b-4165-98a8-42bc7c73781a,92.0,21,3,1,1,0.6521739130434783,1,1,1,294.6,294.6,294.6,0.0,294.6,1,294.6,0.0,0.0,1.0,electronics,1
7b9ac422-0afd-4b23-9221-194e368b42ad,12.0,14,4,1,1,5.0,1,1,1,179.28,179.28,179.28,0.0,179.28,1,179.28,0.0,0.0,1.0,electronics,0
7b9b98cc-3968-4055-95f2-9ea80535883a,517.0,20,3,9,9,1.0444874274661509,6,4,5,75.65555555555557,151.61,41.13,1085.215427777778,90.07,1,90.07,63.375,-114.0,0.5555555555555556,appliances,0
7b9bf5e4-0691-40e5-95be-843b016fe91e,332.0,10,4,2,2,0.3614457831325301,1,1,1,1428.31,1428.31,1428.31,0.0,1428.31,1,1428.31,296.0,0.0,1.0,electronics,1
7b9c78eb-c8fd-4b1b-9ccd-4f590f0bf5db,66.0,9,4,1,1,0.9090909090909091,1,1,1,169.5,169.5,169.5,0.0,169.5,1,169.5,0.0,0.0,1.0,electronics,1
7b9cf501-eda5-4cbd-93a1-8eabe44445c8,278.0,13,6,5,5,1.079136690647482,5,1,5,177.942,527.68,83.12,38278.774119999995,90.32,1,90.32,67.5,-24.0,1.0,appliances,0
7b9d6e88-eb53-4bb6-bd6a-a5e8b45f406f,1152.0,21,1,22,22,1.1458333333333335,9,1,1,855.686818181818,1027.05,513.53,27283.56383225108,975.56,1,975.56,54.23809523809524,9.0,1.0,electronics,0
7b9dece1-64b1-46bb-8b9a-62a45b77e744,77.0,17,4,3,3,2.3376623376623376,2,1,1,57.800000000000004,72.04,50.68,152.0832000000001,50.68,1,50.68,31.0,-50.0,1.0,electronics,0
7b9e2bc0-6d18-4687-ab54-6485feab3267,4.0,13,5,1,1,15.0,1,1,1,64.02,64.02,64.02,0.0,64.02,1,64.02,0.0,0.0,1.0,appliances,1
7b9f7fdc-4424-43fe-aab1-243b85e5d7ae,16.0,15,2,1,1,3.75,1,1,1,250.93,250.93,250.93,0.0,250.93,1,250.93,0.0,0.0,1.0,electronics,1
7ba0b291-629a-4e59-b4a8-6e8dec9e15c3,244.0,7,4,3,3,0.7377049180327869,3,1,1,716.4866666666667,1174.87,462.38,158207.21743333328,512.21,1,512.21,89.0,-30.0,1.0,electronics,0
7ba0f2b7-ec2d-4537-8b02-926214def553,95.0,13,5,4,4,2.5263157894736845,2,0,1,95.5625,96.53,95.24,0.41602500000000414,95.24,1,95.24,8.666666666666666,1.0,0.0,unknown,0
7ba1822e-4ab4-4824-a076-178064c9fd88,133.0,6,3,1,1,0.45112781954887216,1,1,1,31.92,31.92,31.92,0.0,31.92,1,31.92,0.0,0.0,1.0,electronics,0
7ba1dac8-7287-4e4e-8c64-c828120968fd,470.0,17,2,5,5,0.6382978723404256,2,0,1,66.15599999999999,66.93,65.64,0.49923000000000484,65.64,1,65.64,104.75,240.0,0.0,unknown,1
7ba27014-79c2-4bb6-a2e1-90e075f5ba27,205.0,7,0,2,2,0.5853658536585367,2,2,2,241.285,252.23,230.34,239.5860499999997,230.34,1,230.34,99.0,0.0,0.5,computers,0
7ba29c90-bd24-d765-f4fa-de7a5d323831,1389.0,6,6,2,2,0.08639308855291578,2,1,1,91.975,130.25,53.7,2929.95125,130.25,1,130.25,776.0,0.0,0.5,electronics,0
7ba2f93f-c697-446e-b6c0-bf2ca8ce285e,936.0,12,4,25,25,1.6025641025641026,8,1,2,162.2936,216.98,98.79,1230.0513573333335,188.03,1,188.03,38.083333333333336,136.0,1.0,electronics,0
7ba36a9c-ce77-44fa-a129-27f4be0c1905,12.0,11,3,1,1,5.0,1,1,1,271.91,271.91,271.91,0.0,271.91,1,271.91,0.0,0.0,1.0,electronics,0
7ba422f2-90b4-403e-a80d-1a51afd2996a,25.0,16,1,1,1,2.4,1,1,1,131.02,131.02,131.02,0.0,131.02,1,131.02,0.0,0.0,1.0,electronics,0
7ba48c6c-3c34-467d-bf6e-3c1dc3f99a5b,72.0,13,5,1,1,0.8333333333333334,1,1,1,360.34,360.34,360.34,0.0,360.34,1,360.34,0.0,0.0,1.0,electronics,0
7ba4e47c-5d9b-406a-8b81-6844a574361d,357.0,6,6,5,5,0.8403361344537815,3,1,1,139.74999999999997,145.16,131.64,54.810100000000105,145.15,1,145.15,51.25,33.0,1.0,electronics,0
7ba50503-8847-4274-8812-e3e827a5f21d,15.0,6,1,1,1,4.0,1,1,1,254.76,254.76,254.76,0.0,254.76,1,254.76,0.0,0.0,1.0,electronics,0
7ba6e8c3-9460-4ef9-b4e6-ce141977d17b,20.0,14,6,2,2,6.0,1,1,1,975.57,975.57,975.57,0.0,975.57,1,975.57,10.0,0.0,1.0,electronics,0
7ba76b97-972f-46d2-816d-e75ef1b2326e,45.0,4,5,1,1,1.3333333333333333,1,1,1,250.88,250.88,250.88,0.0,250.88,1,250.88,0.0,0.0,1.0,electronics,1
7ba954ce-0fdb-4023-ab2c-5501b61f6688,854.0,4,0,3,3,0.2107728337236534,2,0,1,47.14666666666667,53.98,43.73,35.02083333333333,53.98,1,53.98,391.0,-404.0,0.0,unknown,1
7ba97033-5777-4eb0-9573-df18a65ab5fc,80.0,9,4,3,3,2.25,3,1,3,320.40333333333336,488.95,150.53,28633.344133333332,321.73,1,321.73,36.0,-20.0,1.0,electronics,0
7ba9f49e-f997-43ac-a425-c7e948ab7be1,9.0,10,3,1,1,6.666666666666667,1,1,1,1747.79,1747.79,1747.79,0.0,1747.79,1,1747.79,0.0,0.0,1.0,electronics,0
7baabf07-ed24-41d6-9f90-3a592300a421,30.0,10,4,1,1,2.0,1,1,1,171.56,171.56,171.56,0.0,171.56,1,171.56,0.0,0.0,1.0,electronics,0
7bab7abf-4fa9-4de4-977a-2eaf1a0a43df,24.0,7,4,1,1,2.5,1,1,1,142.27,142.27,142.27,0.0,142.27,1,142.27,0.0,0.0,1.0,auto,0
7bac4ec5-1958-4d69-b743-314d582988f4,316.0,12,0,11,11,2.088607594936709,3,1,3,69.66727272727273,126.1,4.86,1850.4741818181817,4.86,1,4.86,31.4,-1.0,0.7272727272727273,appliances,0
7bad0536-6905-4ba4-8627-8135cce79277,491.0,7,6,10,10,1.2219959266802443,9,2,3,214.61399999999998,321.73,91.12,8166.638826666666,121.24,1,121.24,53.111111111111114,4.0,0.6,auto,0
7bad4428-5274-4ad2-927e-5588ebd6f029,602.0,7,0,7,7,0.6976744186046512,4,1,3,449.70285714285717,553.3,196.8,22781.214723809517,553.3,1,553.3,88.66666666666667,-14.0,1.0,electronics,0
7bad5e92-6209-4f91-9865-d6f3c747ffd0,3.0,2,4,1,1,20.0,1,1,1,200.75,200.75,200.75,0.0,200.75,1,200.75,0.0,0.0,1.0,electronics,0
7bad9331-8417-4ff4-9b80-21a4d3127fea,2.0,14,5,1,1,30.0,1,0,1,28.55,28.55,28.55,0.0,28.55,1,28.55,0.0,0.0,0.0,unknown,0
7bad9742-baca-4c07-b21d-a83a697a4053,131.0,9,0,1,1,0.45801526717557256,1,1,1,250.82,250.82,250.82,0.0,250.82,1,250.82,0.0,0.0,1.0,electronics,0
7badab88-ecbe-49b4-a493-336335f60562,163.0,6,0,6,6,2.2085889570552144,5,1,2,396.63166666666666,460.5,250.82,6488.744656666668,424.7,1,424.7,32.0,-42.0,1.0,electronics,0
7bae47c4-17bc-4c6b-8c90-266621a31c3c,313.0,9,4,15,15,2.8753993610223643,13,1,2,147.11533333333333,205.93,91.12,715.9648266666667,157.53,1,157.53,20.0,-6.0,1.0,auto,0
7baeaf39-818e-4fba-a09b-c7b553172d41,483.0,11,2,13,13,1.6149068322981366,4,1,2,104.22,135.01,92.15,195.39903333333325,135.01,1,135.01,36.166666666666664,57.0,1.0,electronics,0
7baf639b-c289-4b8e-ad3d-249cd7b92248,29.0,10,0,1,1,2.0689655172413794,1,1,1,1741.98,1741.98,1741.98,0.0,1741.98,1,1741.98,0.0,0.0,1.0,electronics,0
7baf9790-0323-4ebb-8a4b-8a0c4784b03b,26.0,8,0,1,1,2.3076923076923075,1,1,1,131.76,131.76,131.76,0.0,131.76,1,131.76,0.0,0.0,1.0,electronics,0
7bafd563-a43a-4078-a0cb-0de670fee01b,68.0,15,0,1,1,0.8823529411764706,1,1,1,190.61,190.61,190.61,0.0,190.61,1,190.61,0.0,0.0,1.0,electronics,0
7bb0eca8-36f3-4627-9a74-46ac8f19f4bb,59.0,12,5,1,1,1.0169491525423728,1,1,1,64.02,64.02,64.02,0.0,192.06,3,64.02,0.0,0.0,1.0,appliances,0
7bb22765-d6a2-47ab-b5b9-790841fb4b9f,15.0,3,1,1,1,4.0,1,1,1,483.49,483.49,483.49,0.0,483.49,1,483.49,0.0,0.0,1.0,electronics,0
7bb2bda9-96df-493b-a622-f56b0716ec6e,82.0,7,0,4,4,2.926829268292683,2,1,1,38.065,40.67,30.25,27.14410000000001,40.67,1,40.67,24.666666666666668,32.0,1.0,appliances,0
7bb38bcc-4f04-47f9-b54e-9b00d9d81e86,342.0,9,0,7,8,1.2280701754385965,2,1,2,332.3871428571428,473.37,308.89,3864.810057142858,473.37,1,473.37,45.285714285714285,17.0,0.125,electronics,1
7bb3b0c0-3d15-4155-bc94-89021ce61551,48.0,19,5,3,3,3.75,2,1,1,722.3666666666667,1004.86,581.12,59851.86253333333,1004.86,1,1004.86,16.0,12.0,1.0,electronics,0
7bb56740-b331-45cb-9b34-a0797a303eff,881.0,6,2,1,1,0.0681044267877412,1,1,1,218.39,218.39,218.39,0.0,218.39,1,218.39,0.0,0.0,1.0,electronics,1
7bb5b6cf-903f-4921-a8c1-8ffb8da6b4ac,30.0,9,4,1,1,2.0,1,1,1,160.36,160.36,160.36,0.0,160.36,1,160.36,0.0,0.0,1.0,electronics,0
7bb60c9a-f4e1-4720-841e-2c7fd4425fba,52.0,3,4,3,3,3.4615384615384612,2,1,1,103.48,130.76,89.84,558.1487999999997,130.76,1,130.76,23.0,-28.0,1.0,electronics,0
7bb744c1-ca38-400f-9d79-86440ade98b7,32.0,13,6,1,1,1.875,1,1,1,760.1,760.1,760.1,0.0,760.1,1,760.1,0.0,0.0,1.0,electronics,1
7bb7accf-fdd1-49a4-b778-c18c1206ea03,124.0,13,6,1,1,0.48387096774193544,1,1,1,959.75,959.75,959.75,0.0,959.75,1,959.75,0.0,0.0,1.0,appliances,1
7bb7eaa7-58ad-4104-8732-f3611b5f2959,24.0,8,5,1,1,2.5,1,1,1,131.92,131.92,131.92,0.0,131.92,1,131.92,0.0,0.0,1.0,electronics,0
7bb832a0-ee22-441d-a630-236aa0f25389,19.0,11,4,1,1,3.1578947368421053,1,1,1,252.83,252.83,252.83,0.0,252.83,1,252.83,0.0,0.0,1.0,electronics,1
7bb8453c-0d4e-429f-92b7-70b8fcf7ae07,165.0,9,2,6,6,2.1818181818181817,2,1,1,66.62333333333333,71.3,43.24,131.2272666666666,71.3,1,71.3,30.2,-27.0,1.0,electronics,0
7bb8a77b-34c5-479d-89bb-eba8a2d913d8,43.0,13,5,1,1,1.3953488372093024,1,1,1,130.48,130.48,130.48,0.0,130.48,1,130.48,0.0,0.0,1.0,electronics,0
7bb8fafa-abbf-4601-8ac0-26d9baa0d70f,946.0,16,2,15,15,0.9513742071881607,8,1,2,157.364,203.3,130.25,1022.2399828571431,135.01,1,135.01,63.57142857142857,-27.0,1.0,electronics,0
7bb977a1-e28d-47dc-8e70-75a6cfb9a27f,71.0,12,5,2,2,1.6901408450704225,2,0,2,61.52,64.09,58.95,13.209800000000003,64.09,1,64.09,44.0,0.0,0.0,unknown,0
7bba7851-f4b2-48d8-83e5-df79a50c390f,20.0,9,6,1,1,3.0,1,1,1,2072.1,2072.1,2072.1,0.0,2072.1,1,2072.1,0.0,0.0,1.0,electronics,0
7bbb53c2-fce5-48c4-a17e-0d6667ec3426,11.0,4,4,1,1,5.454545454545455,1,1,1,592.01,592.01,592.01,0.0,592.01,1,592.01,0.0,0.0,1.0,electronics,1
7bbcf982-0f60-4e67-8eed-e452e13959e2,128.0,18,2,2,2,0.9375,2,1,2,98.71000000000001,130.49,66.93,2019.9368000000002,130.49,1,130.49,94.0,0.0,0.5,electronics,0
7bbd5813-1fdb-4343-9f74-ac0ae147ccf6,29.0,10,6,1,1,2.0689655172413794,1,1,1,181.45,181.45,181.45,0.0,181.45,1,181.45,0.0,0.0,1.0,appliances,0
7bbd62f2-3b0b-4f5a-a580-cc27b663ca45,730.0,14,2,7,7,0.5753424657534247,6,1,4,145.56285714285715,362.43,31.15,11944.048090476188,149.51,1,149.51,116.33333333333333,68.0,0.5714285714285714,auto,0
7bbddb6f-e209-4bfb-af83-6a087169e6c1,28.0,3,3,1,1,2.142857142857143,1,1,1,1747.79,1747.79,1747.79,0.0,1747.79,1,1747.79,0.0,0.0,1.0,electronics,0
7bbdee52-f78c-454c-8d7a-a68e77c7794d,900.0,4,6,18,18,1.2,9,1,7,448.67388888888894,540.3,247.63,6392.16558986928,458.14,1,458.14,52.64705882352941,83.0,1.0,appliances,0
7bbdf8e8-5600-4e6f-8ef4-6b405c1b4bd0,31.0,11,0,1,1,1.9354838709677418,1,1,1,285.4,285.4,285.4,0.0,285.4,1,285.4,0.0,0.0,1.0,electronics,1
7bbf7918-1726-4910-a8d8-170955940e7e,39.0,13,4,1,1,1.5384615384615383,1,1,1,1415.48,1415.48,1415.48,0.0,1415.48,1,1415.48,0.0,0.0,1.0,electronics,0
7bc0b046-cd8d-4020-aa6c-90f4372dec9c,171.0,10,5,5,5,1.7543859649122806,2,1,1,260.84799999999996,272.58,243.25,258.07466999999974,272.58,1,272.58,38.25,-35.0,1.0,electronics,0
7bc2592c-503c-481b-982c-aa568084a588,56.0,8,3,1,1,1.0714285714285714,1,1,1,132.56,132.56,132.56,0.0,132.56,1,132.56,0.0,0.0,1.0,electronics,1
7bc2c410-96d0-4853-bc98-d16ec83a086e,499.0,19,5,12,14,1.4428857715430863,7,2,5,114.24916666666667,635.25,25.71,28409.498008333325,635.25,1,635.25,35.92307692307692,-20.0,0.8571428571428571,appliances,1
7bc2e1f8-e5f0-4503-9c1b-7abe19204c28,63.0,10,2,1,1,0.9523809523809523,1,1,1,154.13,154.13,154.13,0.0,154.13,1,154.13,0.0,0.0,1.0,electronics,0
7bc45a36-55f4-4a28-a92a-6f8d56a2a452,45.0,12,1,2,2,2.6666666666666665,1,1,1,521.25,521.25,521.25,0.0,521.25,1,521.25,25.0,0.0,1.0,electronics,0
7bc46e20-8fb1-46e6-8ecf-35c484386ef9,156.0,9,1,2,2,0.7692307692307692,1,1,1,858.83,858.83,858.83,0.0,858.83,1,858.83,56.0,0.0,1.0,electronics,0
7bc55b5a-da39-45a9-b967-8e95670d2e22,189.0,4,3,4,4,1.2698412698412698,2,0,1,408.0425,409.27,404.36,6.027024999999921,409.27,1,409.27,59.333333333333336,-4.0,0.0,unknown,1
7bc638ec-fb71-4fa5-aa89-59a46bcef649,396.0,5,1,2,2,0.30303030303030304,1,1,1,733.92,733.92,733.92,0.0,733.92,1,733.92,26.0,0.0,1.0,electronics,0
7bc77a85-22a6-4edb-a76f-a832985d1a37,19.0,8,4,1,1,3.1578947368421053,1,0,1,28.56,28.56,28.56,0.0,28.56,1,28.56,0.0,0.0,0.0,unknown,0
7bc79fd7-f7ad-4210-9eee-c8c1aad5d914,250.0,4,0,7,7,1.68,2,1,1,73.27714285714285,76.94,70.53,11.739457142857129,70.53,1,70.53,37.833333333333336,-19.0,0.5714285714285714,electronics,0
7bc93c18-ca6a-4714-b5ac-9b9504c7fa35,24.0,4,5,1,1,2.5,1,1,1,187.98,187.98,187.98,0.0,187.98,1,187.98,0.0,0.0,1.0,electronics,0
7bc9cc30-f6d2-4197-ada2-aa2882eca69c,33.0,20,5,1,1,1.8181818181818181,1,1,1,285.4,285.4,285.4,0.0,285.4,1,285.4,0.0,0.0,1.0,electronics,0
7bca7328-76fa-427c-ab1e-b222152f1a02,282.0,6,6,3,3,0.6382978723404255,3,1,3,632.6766666666666,952.12,97.27,217672.25163333333,952.12,1,952.12,127.0,-234.0,0.6666666666666666,electronics,0
7bca7bc7-0430-4672-9c42-ae3edfa891a7,247.0,1,4,5,8,1.2145748987854252,2,1,2,177.206,197.15,172.22,124.30098000000007,197.15,1,197.15,32.285714285714285,-49.0,1.0,electronics,1
7bca8aaa-6850-4f15-af7f-261b8e339c80,154.0,18,5,2,2,0.7792207792207791,1,0,1,13.65,13.65,13.65,0.0,13.65,1,13.65,36.0,0.0,0.0,unknown,0
7bcabbb5-3ba1-4d63-9bc8-6b559cf78fd0,30.0,15,0,1,1,2.0,1,1,1,133.33,133.33,133.33,0.0,133.33,1,133.33,0.0,0.0,1.0,electronics,0
7bcaead0-8504-4101-ac3f-5ebe2dfca5df,27.0,15,6,1,1,2.2222222222222223,1,1,1,975.57,975.57,975.57,0.0,975.57,1,975.57,0.0,0.0,1.0,electronics,0
7bcb01ae-fb82-4cc3-aa4c-d7aa520231dc,168.0,11,5,6,6,2.142857142857143,2,1,1,132.95333333333335,145.32,130.48,36.70426666666669,130.48,1,130.48,27.0,-18.0,1.0,electronics,1
7bcb2e1c-1e14-42d7-8c5a-5d5b359a0666,114.0,17,0,3,3,1.5789473684210527,3,1,3,490.49,975.57,223.69,177065.50240000003,223.69,1,223.69,21.5,-21.0,1.0,electronics,0
7bcb3e6c-060e-43fc-bb49-1af97db8f192,26.0,18,0,1,1,2.3076923076923075,1,1,1,460.63,460.63,460.63,0.0,460.63,1,460.63,0.0,0.0,1.0,electronics,1
7bcbec1a-5a4c-4e3d-bef6-223ba6ef14c3,13.0,8,5,1,1,4.615384615384615,1,1,1,130.48,130.48,130.48,0.0,130.48,1,130.48,0.0,0.0,1.0,electronics,1
7bccef90-47b9-4f01-bc0b-02b150614764,112.0,5,4,2,2,1.0714285714285714,1,1,1,230.61,230.61,230.61,0.0,230.61,1,230.61,61.0,0.0,1.0,electronics,1
7bcdf285-2eac-4141-8612-c3a56799d2d9,223.0,9,2,6,6,1.6143497757847534,4,1,2,227.18333333333337,462.66,132.87,15026.256666666672,197.66,1,197.66,38.0,-32.0,1.0,electronics,1
7bcea55f-d351-41e0-a924-5b64d08237cb,81.0,11,6,2,2,1.4814814814814814,1,0,1,398.95,398.95,398.95,0.0,398.95,1,398.95,57.0,0.0,0.0,unknown,0
7bceb5b5-62e5-0596-0ecc-46cb0e6968f9,0.0,8,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,189.82,1,189.82,0.0,0.0,0.0,unknown,0
7bcf1f15-dd00-4587-9417-635f3901ac43,542.0,12,6,6,6,0.6642066420664207,3,1,3,49.84333333333333,66.76,23.02,461.1787866666667,23.02,1,23.02,102.8,30.0,0.8333333333333334,electronics,0
7bcf56a6-9b02-4519-89a3-b5fdbbfc9c75,13.0,6,6,1,1,4.615384615384615,1,1,1,172.19,172.19,172.19,0.0,172.19,1,172.19,0.0,0.0,1.0,electronics,0
7bcf79ba-389c-4920-8883-f248770aa2ae,25.0,11,0,1,1,2.4,1,1,1,196.8,196.8,196.8,0.0,196.8,1,196.8,0.0,0.0,1.0,electronics,0
7bd06306-8901-4d54-a90e-7e55c46f5165,18.0,14,4,1,1,3.3333333333333335,1,1,1,135.01,135.01,135.01,0.0,135.01,1,135.01,0.0,0.0,1.0,electronics,0
7bd0c351-1b0f-4afd-a344-151778254a3f,3693.0,17,1,80,80,1.2997562956945574,49,1,12,221.211625,1235.24,101.11,39582.37000365506,133.59,1,133.59,45.34177215189873,496.0,1.0,electronics,0
7bd1bc3e-a785-441f-b851-3783d97ef009,166.0,10,5,2,2,0.7228915662650602,2,1,1,220.765,272.05,169.48,5260.302450000002,169.48,1,169.48,35.0,0.0,1.0,electronics,0
7bd432ad-e1fe-413d-9ef9-ac952a4c9a88,275.0,14,3,11,11,2.4000000000000004,6,1,1,881.0609090909091,1175.75,512.19,54353.34168909091,1175.75,1,1175.75,22.4,17.0,1.0,electronics,0
7bd433ea-d8a7-4c15-8b17-ef6f10654ec4,39.0,6,4,1,1,1.5384615384615383,1,1,1,460.54,460.54,460.54,0.0,460.54,1,460.54,0.0,0.0,1.0,electronics,0
7bd567c5-0061-44d9-b5d3-185631c207a6,31.0,7,3,1,1,1.9354838709677418,1,0,1,56.89,56.89,56.89,0.0,56.89,1,56.89,0.0,0.0,0.0,unknown,0
7bd5ec56-a779-45e2-a5b8-27e99a88b137,2.0,4,5,1,1,30.0,1,1,1,22.34,22.34,22.34,0.0,22.34,1,22.34,0.0,0.0,1.0,electronics,0
7bd7353f-d5b8-477b-827a-011b2006433d,21.0,15,4,1,1,2.857142857142857,1,0,1,302.97,302.97,302.97,0.0,302.97,1,302.97,0.0,0.0,0.0,unknown,1
7bd8240f-ae9c-45de-9f16-fbca5224b891,218.0,12,2,10,10,2.7522935779816513,6,1,1,455.134,583.03,359.03,6562.000137777778,463.05,1,463.05,22.555555555555557,-13.0,1.0,electronics,0
7bd912a0-b95a-44ac-aa39-5795c1d5fed5,55.0,18,0,1,1,1.090909090909091,1,1,1,131.02,131.02,131.02,0.0,131.02,1,131.02,0.0,0.0,1.0,electronics,0
7bd957a0-9cf2-4efe-b376-e023a61d17c3,54.0,7,2,1,1,1.1111111111111112,1,1,1,238.67,238.67,238.67,0.0,238.67,1,238.67,0.0,0.0,1.0,electronics,0
7bda0db0-cf8a-4ae1-8aab-9f898e10b1c8,1083.0,9,4,13,13,0.7202216066481995,7,2,1,378.81384615384616,483.9,67.95,16867.325442307694,468.48,1,468.48,88.66666666666667,-77.0,0.8461538461538461,electronics,0
7bda2046-79ce-4328-b71f-06b940bd2558,89.0,15,0,3,3,2.0224719101123596,3,1,1,250.84,250.86,250.82,0.00040000000000040925,250.82,1,250.82,30.0,16.0,1.0,electronics,1
7bda3c9e-930b-4606-b389-ddd390ac24ce,43.0,10,5,1,1,1.3953488372093024,1,1,1,12.36,12.36,12.36,0.0,12.36,1,12.36,0.0,0.0,1.0,electronics,0
7bdbafa4-3939-450d-82cf-5756c3bf0ee8,622.0,10,0,7,7,0.67524115755627,4,1,1,1638.837142857143,1747.7,1003.85,78410.99502380952,1741.98,1,1741.98,101.33333333333333,-14.0,1.0,electronics,0
7bde26a0-a5d6-480e-8891-a4c5719c259c,43.0,4,2,2,2,2.7906976744186047,1,1,1,1415.48,1415.48,1415.48,0.0,1415.48,1,1415.48,22.0,0.0,1.0,electronics,1
7bdec75e-044a-4dd6-ac51-e5ab4e593f26,1384.0,16,6,17,17,0.7369942196531792,12,2,3,231.04705882352943,386.08,112.44,3453.6488845588233,230.79,1,230.79,80.75,-130.0,0.9411764705882353,electronics,0
7bdeda99-4a17-421d-9849-7f3c1b9260dd,56.0,5,5,1,1,1.0714285714285714,1,1,1,591.78,591.78,591.78,0.0,591.78,1,591.78,0.0,0.0,1.0,electronics,0
7bdf6b43-822d-469c-b038-46fb8b2d4cb6,88.0,0,3,1,1,0.6818181818181819,1,1,1,463.07,463.07,463.07,0.0,463.07,1,463.07,0.0,0.0,1.0,electronics,0
7bdfbe1b-5b26-4610-a652-ecf71bc29117,27.0,10,5,1,1,2.2222222222222223,1,1,1,129.85,129.85,129.85,0.0,129.85,1,129.85,0.0,0.0,1.0,auto,0
7bdfe653-2e12-43f0-81b6-ce0910899b0e,4382.0,9,0,28,28,0.38338658146964855,11,1,5,116.28785714285716,244.51,47.88,1640.2007656084659,97.79,1,97.79,161.62962962962962,594.0,1.0,appliances,0
7be01820-77ad-4d91-8963-34d658b37b19,1.0,9,0,1,1,60.0,1,1,1,64.02,64.02,64.02,0.0,64.02,1,64.02,0.0,0.0,1.0,appliances,1
7be28a0b-a066-4a8c-a707-2a52107b28e1,18.0,10,5,1,1,3.3333333333333335,1,1,1,145.32,145.32,145.32,0.0,145.32,1,145.32,0.0,0.0,1.0,electronics,1
7be2b4aa-f26b-496c-8034-e33693ec7f31,7.0,10,4,1,1,8.571428571428571,1,1,1,1415.48,1415.48,1415.48,0.0,1415.48,1,1415.48,0.0,0.0,1.0,electronics,0
7be3c4a4-5946-46ff-91e1-53de0dbeb16c,277.0,10,5,3,3,0.6498194945848376,2,1,1,110.78000000000002,161.84,8.66,7821.370800000001,161.84,1,161.84,99.0,-158.0,0.6666666666666666,electronics,0
7be3d11c-19d4-4368-a630-1939d0ee5a4b,62.0,19,5,1,1,0.9677419354838709,1,1,1,131.79,131.79,131.79,0.0,131.79,1,131.79,0.0,0.0,1.0,electronics,0
7be3e404-454c-4e12-b27a-60a346665521,218.0,19,4,5,5,1.3761467889908257,4,2,2,121.30799999999999,191.59,84.69,2632.0341200000003,160.88,1,160.88,45.75,14.0,0.6,apparel,1
7be457b8-8a11-4a50-95e4-2996a630952b,19.0,15,4,2,2,6.315789473684211,2,1,2,146.405,154.18,138.63,120.90125000000018,138.63,1,138.63,11.0,0.0,1.0,computers,0
